y,p,r,flex1,flex2,flex3,flex4,x
-3.36,2.01,-3.32,1023.00,1023.00,1023.00,1023.00,360
-2.61,2.99,-6.25,1023.00,1023.00,1023.00,1023.00,361
-1.85,3.98,-10.66,1023.00,1023.00,1023.00,1023.00,362
-0.54,4.90,-16.26,1023.00,1023.00,1023.00,1022.00,363
1.49,6.38,-23.14,1023.00,1023.00,1023.00,1023.00,364
3.93,7.75,-31.61,1023.00,1009.00,1009.00,1009.00,365
6.03,8.18,-39.83,1023.00,1020.00,1021.00,1021.00,366
7.67,8.87,-45.81,1023.00,1021.00,977.00,1005.00,367
9.33,9.82,-50.54,1023.00,1019.00,869.00,949.00,368
10.65,10.21,-54.37,1023.00,995.00,798.00,908.00,369
11.25,10.24,-58.26,1023.00,956.00,702.00,854.00,370
11.42,10.02,-61.90,1023.00,983.00,648.00,873.00,371
10.77,8.93,-64.06,1023.00,1003.00,613.00,828.00,372
9.81,8.39,-65.00,1023.00,920.00,610.00,779.00,373
8.54,7.94,-65.11,1018.00,923.00,623.00,749.00,374
6.72,6.71,-66.65,1023.00,984.00,693.00,753.00,375
4.61,5.19,-67.62,1023.00,997.00,685.00,773.00,376
3.15,3.38,-68.20,1023.00,1006.00,684.00,803.00,377
1.35,1.45,-68.45,1023.00,1004.00,691.00,820.00,378
-0.82,-0.66,-68.91,1023.00,1001.00,693.00,862.00,379
-2.38,-2.23,-69.46,1023.00,1003.00,697.00,862.00,380
-3.27,-3.04,-69.76,1023.00,1003.00,685.00,864.00,381
-3.10,-2.79,-70.27,1023.00,1003.00,693.00,853.00,382
-2.11,-2.00,-71.36,1023.00,1004.00,691.00,845.00,383
0.70,0.46,-72.04,1023.00,1003.00,690.00,839.00,384
5.95,4.85,-71.74,1002.00,998.00,708.00,862.00,385
12.05,9.57,-71.22,1002.00,978.00,709.00,851.00,386
18.52,15.63,-68.96,1023.00,1005.00,707.00,870.00,387
28.87,25.16,-64.75,1023.00,1018.00,707.00,861.00,388
38.98,33.77,-58.37,1023.00,1023.00,716.00,887.00,389
51.21,46.46,-47.75,1010.00,1023.00,749.00,970.00,390
60.88,53.53,-34.56,1010.00,1023.00,765.00,948.00,391
68.22,56.56,-16.38,1023.00,1023.00,764.00,939.00,392
74.65,57.90,-0.98,1010.00,1023.00,765.00,933.00,393
79.05,57.08,10.01,1009.00,1023.00,763.00,933.00,394
82.31,55.67,17.89,1010.00,1023.00,762.00,933.00,395
82.69,54.69,18.59,1023.00,1023.00,762.00,932.00,396
83.43,55.05,19.45,1010.00,1023.00,762.00,931.00,397
83.40,55.25,19.30,1010.00,1023.00,759.00,934.00,398
82.86,55.93,17.79,1023.00,1023.00,758.00,937.00,399
82.46,56.61,17.38,1010.00,1023.00,726.00,932.00,400
81.62,57.38,15.73,1012.00,1023.00,716.00,930.00,401
78.74,59.19,8.03,1023.00,1023.00,719.00,917.00,402
72.20,59.89,-6.35,1023.00,1023.00,721.00,935.00,403
60.52,56.61,-26.94,1023.00,1023.00,781.00,958.00,404
42.17,45.80,-51.91,1023.00,1010.00,788.00,954.00,405
17.67,21.40,-71.37,1023.00,1014.00,807.00,964.00,406
-2.05,-1.42,-82.91,1018.00,1023.00,840.00,971.00,407
-6.36,-5.74,-84.00,1021.00,1011.00,846.00,958.00,408
-7.80,-6.59,-82.51,1020.00,1003.00,844.00,964.00,409
-9.29,-9.05,-87.46,1020.00,1009.00,861.00,967.00,410
-10.89,-10.74,-87.83,1020.00,1011.00,849.00,970.00,411
-9.23,-8.64,-85.00,1020.00,1011.00,841.00,968.00,412
-8.62,-8.22,-86.29,1020.00,1011.00,863.00,973.00,413
-9.52,-9.30,-87.47,1020.00,1010.00,877.00,971.00,414
-9.02,-8.76,-87.10,1020.00,1011.00,877.00,967.00,415
-8.66,-8.44,-87.54,1020.00,1011.00,879.00,972.00,416
-9.30,-9.21,-88.78,1020.00,1013.00,887.00,971.00,417
-9.59,-9.51,-88.75,1019.00,1012.00,894.00,951.00,418
-9.02,-8.94,-88.57,1020.00,1012.00,895.00,973.00,419
-9.05,-8.99,-89.00,1020.00,1013.00,894.00,948.00,420
-8.92,-8.87,-89.06,1023.00,1012.00,894.00,948.00,421
1023.00,1023.00,-89.06,1023.00,1012.00,894.00,948.00,421
-3.81,1.90,0.20,1023.00,1023.00,1023.00,1023.00,422
-3.81,1.89,0.23,1023.00,1023.00,1023.00,1023.00,423
-3.81,1.88,0.24,1023.00,1023.00,1023.00,1023.00,424
-3.80,1.87,0.25,1023.00,1023.00,1023.00,1023.00,425
-3.78,1.88,0.25,1023.00,1023.00,1023.00,1023.00,426
-3.76,1.89,0.22,1023.00,1023.00,1023.00,1023.00,427
-3.74,1.92,0.20,1023.00,1023.00,1023.00,1023.00,428
-3.66,1.96,0.16,1023.00,1023.00,1023.00,1023.00,429
-3.41,1.95,-0.22,1023.00,1023.00,1023.00,1023.00,430
-3.09,1.59,-1.07,1023.00,1023.00,1023.00,1023.00,431
-2.79,0.82,-2.12,1023.00,1023.00,1023.00,1023.00,432
-2.11,-0.30,-3.89,1023.00,1023.00,1023.00,1023.00,433
-0.45,-0.84,-7.35,1023.00,1020.00,1020.00,1020.00,434
1.52,-0.33,-13.04,1023.00,1022.00,1022.00,1022.00,435
3.76,0.46,-21.16,1023.00,1023.00,1023.00,1023.00,436
6.41,1.30,-30.78,1023.00,1023.00,1023.00,1023.00,437
9.00,2.46,-40.27,1023.00,1023.00,1023.00,1023.00,438
11.20,4.15,-48.41,1023.00,1023.00,1023.00,1023.00,439
13.18,6.22,-54.58,1023.00,1021.00,1022.00,1022.00,440
14.89,8.66,-58.74,1023.00,998.00,968.00,976.00,441
16.10,10.84,-61.33,1023.00,999.00,875.00,952.00,442
16.17,11.68,-63.92,1023.00,954.00,749.00,874.00,443
15.26,11.90,-66.55,1023.00,966.00,641.00,822.00,444
11.99,9.98,-67.65,1018.00,930.00,624.00,770.00,445
9.32,8.68,-66.63,1018.00,943.00,651.00,780.00,446
7.76,7.50,-68.08,1018.00,947.00,707.00,786.00,447
5.47,5.91,-68.43,1023.00,977.00,709.00,818.00,448
3.16,3.64,-68.97,1023.00,980.00,702.00,819.00,449
1.62,1.75,-68.58,1023.00,995.00,759.00,839.00,450
1.57,1.84,-68.23,1023.00,980.00,765.00,831.00,451
1.54,1.84,-68.76,1023.00,978.00,781.00,841.00,452
1.48,1.82,-69.34,1023.00,977.00,786.00,856.00,453
2.39,2.68,-69.74,1023.00,977.00,793.00,864.00,454
3.97,3.97,-70.25,1023.00,974.00,793.00,862.00,455
7.45,7.02,-70.22,1023.00,978.00,800.00,866.00,456
12.89,11.53,-69.42,1023.00,976.00,790.00,861.00,457
20.43,17.77,-69.01,998.00,981.00,775.00,887.00,458
30.51,26.58,-65.67,1023.00,984.00,777.00,900.00,459
40.08,35.10,-57.35,1023.00,1006.00,759.00,948.00,460
51.22,45.31,-45.80,1021.00,1006.00,766.00,994.00,461
61.16,52.66,-30.21,1014.00,1006.00,787.00,958.00,462
69.64,56.55,-12.46,1011.00,1023.00,783.00,962.00,463
76.48,57.10,2.98,1010.00,1023.00,781.00,955.00,464
81.54,55.94,14.13,1011.00,1023.00,785.00,948.00,465
84.67,54.30,20.35,1023.00,1023.00,785.00,944.00,466
86.60,53.39,23.35,1023.00,1023.00,786.00,940.00,467
87.71,52.86,25.02,1023.00,1023.00,785.00,926.00,468
87.98,52.50,25.09,1023.00,1023.00,787.00,924.00,469
88.18,52.66,25.24,1023.00,1022.00,796.00,925.00,470
87.94,52.94,25.19,1023.00,1023.00,797.00,925.00,471
87.08,53.56,23.95,1023.00,1022.00,796.00,918.00,472
85.48,55.36,20.67,1023.00,1023.00,797.00,917.00,473
81.59,58.40,12.57,1023.00,1023.00,794.00,919.00,474
72.24,59.96,-6.13,1023.00,1023.00,796.00,927.00,475
57.11,55.55,-34.63,1023.00,1023.00,798.00,931.00,476
36.98,40.46,-62.36,1023.00,1012.00,798.00,940.00,477
12.29,13.74,-79.99,1023.00,1023.00,829.00,933.00,478
-5.02,-174.86,-93.09,1014.00,1020.00,880.00,942.00,479
-7.99,-7.80,-87.89,1023.00,1023.00,852.00,958.00,480
-8.94,-8.36,-86.06,1023.00,991.00,857.00,962.00,481
-10.54,-169.40,-90.73,1023.00,1002.00,874.00,959.00,482
-11.91,-168.06,-90.42,1023.00,1001.00,872.00,963.00,483
-10.43,-10.23,-88.11,1023.00,1001.00,874.00,972.00,484
-9.71,-9.63,-89.21,1023.00,994.00,883.00,970.00,485
-10.02,-10.00,-89.83,1023.00,1008.00,883.00,938.00,486
-10.08,-10.07,-89.78,1023.00,1008.00,890.00,944.00,487
-9.90,-170.04,-90.85,1023.00,1008.00,904.00,940.00,488
-10.03,-169.88,-91.60,1023.00,1010.00,908.00,936.00,489
-10.08,-169.85,-91.24,1023.00,1023.00,908.00,938.00,490
-9.33,-170.61,-91.30,1023.00,1023.00,916.00,940.00,491
-4.21,-0.03,0.60,1023.00,1023.00,1023.00,1023.00,492
-4.20,-0.03,0.65,1023.00,1023.00,1023.00,1023.00,493
-4.20,-0.04,0.69,1023.00,1023.00,1023.00,1023.00,494
-4.18,-0.03,0.71,1023.00,1023.00,1023.00,1023.00,495
-4.14,-0.00,0.69,1023.00,1023.00,1023.00,1023.00,496
-4.04,0.04,0.51,1023.00,1023.00,1023.00,1023.00,497
-3.81,0.05,0.15,1023.00,1023.00,1023.00,1023.00,498
-3.24,0.25,-0.73,1023.00,1023.00,1023.00,1023.00,499
-2.59,0.78,-3.10,1023.00,1023.00,1023.00,1023.00,500
-1.55,1.73,-7.93,1023.00,1022.00,1022.00,1022.00,501
-0.10,3.06,-15.40,1023.00,1023.00,1022.00,1022.00,502
1.71,4.11,-25.63,1023.00,1023.00,1023.00,1023.00,503
3.22,4.71,-38.27,1023.00,1011.00,915.00,1016.00,504
4.89,5.71,-50.14,1023.00,991.00,958.00,948.00,505
6.10,6.47,-58.95,1023.00,1023.00,1023.00,1022.00,506
6.61,6.63,-64.67,1023.00,1023.00,1023.00,1023.00,507
6.86,6.85,-66.81,1023.00,1023.00,1023.00,998.00,508
6.64,6.53,-68.79,1023.00,1022.00,925.00,963.00,509
6.01,5.86,-70.67,1018.00,997.00,850.00,901.00,510
4.88,5.02,-72.81,1018.00,969.00,750.00,922.00,511
2.72,3.54,-73.78,1018.00,916.00,706.00,789.00,512
0.43,1.58,-74.86,1012.00,931.00,692.00,780.00,513
-1.42,-0.34,-75.72,1013.00,929.00,726.00,772.00,514
-3.87,-2.66,-75.78,1013.00,916.00,731.00,797.00,515
-5.67,-4.10,-75.49,1019.00,923.00,728.00,819.00,516
-7.06,-5.59,-75.11,1013.00,898.00,765.00,889.00,517
-7.76,-6.37,-74.51,1023.00,913.00,775.00,861.00,518
-7.97,-6.53,-73.80,1023.00,909.00,768.00,852.00,519
-7.61,-6.31,-73.79,1023.00,909.00,767.00,850.00,520
-7.22,-6.24,-74.71,1023.00,910.00,769.00,839.00,521
-5.93,-5.18,-75.58,1023.00,900.00,774.00,837.00,522
-3.68,-3.18,-75.92,1023.00,906.00,782.00,840.00,523
-0.22,-0.02,-75.62,1023.00,909.00,784.00,842.00,524
5.36,4.80,-75.75,1023.00,899.00,812.00,843.00,525
13.03,11.08,-75.19,1002.00,910.00,801.00,845.00,526
20.36,17.14,-72.51,1003.00,916.00,821.00,875.00,527
30.57,26.22,-67.12,1023.00,906.00,828.00,906.00,528
41.32,34.56,-58.58,1023.00,923.00,841.00,905.00,529
54.14,46.41,-44.54,1006.00,941.00,841.00,914.00,530
65.54,53.98,-26.04,1007.00,958.00,854.00,914.00,531
75.35,56.52,-2.62,1007.00,958.00,858.00,918.00,532
81.31,55.02,11.20,1007.00,958.00,854.00,920.00,533
84.82,54.07,17.26,995.00,959.00,853.00,916.00,534
86.80,53.57,20.18,989.00,959.00,850.00,913.00,535
86.85,53.31,19.62,995.00,967.00,847.00,904.00,536
87.04,53.37,20.16,993.00,967.00,845.00,903.00,537
86.86,53.69,20.42,992.00,966.00,845.00,903.00,538
86.01,54.68,18.64,993.00,967.00,844.00,905.00,539
85.08,55.76,17.10,988.00,966.00,837.00,887.00,540
82.70,57.35,12.79,1023.00,967.00,838.00,876.00,541
76.29,58.98,0.06,1023.00,962.00,841.00,878.00,542
64.79,56.49,-21.81,1023.00,966.00,836.00,895.00,543
49.38,48.63,-44.48,1023.00,970.00,819.00,897.00,544
29.07,33.40,-63.26,1023.00,969.00,846.00,912.00,545
11.22,13.77,-77.25,1014.00,968.00,874.00,887.00,546
5.34,5.74,-87.30,1013.00,955.00,895.00,885.00,547
1.75,2.99,-84.57,1023.00,956.00,879.00,883.00,548
-1.94,-0.56,-83.55,1023.00,954.00,887.00,882.00,549
-5.56,-5.41,-88.89,1023.00,955.00,891.00,880.00,550
-7.28,-7.10,-88.61,1023.00,953.00,908.00,885.00,551
-7.18,-6.81,-87.57,1023.00,953.00,909.00,890.00,552
-6.92,-6.80,-89.10,1023.00,953.00,909.00,892.00,553
-7.41,-7.36,-89.57,1023.00,953.00,904.00,892.00,554
-6.82,-6.72,-89.21,1023.00,953.00,906.00,893.00,555
-6.23,-6.13,-89.21,1023.00,953.00,906.00,899.00,556
-6.39,-6.36,-89.78,1023.00,974.00,911.00,907.00,557
-6.34,-173.65,-90.13,1023.00,976.00,926.00,910.00,558
-5.74,-5.74,-89.96,1023.00,977.00,923.00,915.00,559
-4.71,-4.68,-89.76,1023.00,986.00,919.00,927.00,560
-3.32,-3.24,-88.96,1023.00,991.00,905.00,956.00,561
1023.00,1023.00,-88.96,1023.00,991.00,905.00,956.00,561
-4.76,1.99,0.67,1023.00,1023.00,1023.00,1023.00,562
-4.77,1.91,0.77,1023.00,1023.00,1023.00,1023.00,563
-4.76,1.81,0.84,1023.00,1023.00,1023.00,1023.00,564
-4.62,1.64,0.80,1023.00,1023.00,1023.00,1023.00,565
-4.35,1.51,0.52,1023.00,1023.00,1023.00,1023.00,566
-4.07,1.44,0.06,1023.00,1023.00,1023.00,1023.00,567
-3.65,1.65,-0.63,1023.00,1023.00,1023.00,1023.00,568
-2.96,2.29,-2.86,1023.00,1023.00,1023.00,1023.00,569
-1.54,3.12,-8.28,1023.00,1018.00,1019.00,1018.00,570
0.93,4.04,-17.18,1023.00,1022.00,1017.00,1018.00,571
3.74,4.80,-28.50,1023.00,1021.00,977.00,995.00,572
5.90,5.29,-40.83,1023.00,1016.00,1018.00,1019.00,573
6.85,4.78,-53.32,1023.00,1022.00,1022.00,1022.00,574
7.82,5.28,-62.85,1023.00,1022.00,1023.00,1023.00,575
8.62,6.34,-69.40,1023.00,1022.00,1023.00,1023.00,576
9.31,7.38,-73.62,1010.00,1013.00,1023.00,992.00,577
9.63,7.81,-75.88,1012.00,987.00,1004.00,939.00,578
9.32,7.81,-78.47,1009.00,982.00,868.00,873.00,579
8.79,7.77,-80.23,1023.00,936.00,732.00,841.00,580
7.97,7.39,-80.68,1019.00,920.00,660.00,772.00,581
7.30,7.22,-80.15,1018.00,963.00,661.00,742.00,582
5.21,5.27,-81.27,1013.00,987.00,681.00,759.00,583
3.58,3.73,-80.77,1012.00,993.00,696.00,774.00,584
2.27,2.51,-78.95,1023.00,969.00,719.00,793.00,585
0.77,0.95,-78.32,1023.00,950.00,699.00,802.00,586
-1.12,-1.01,-76.64,1023.00,944.00,729.00,823.00,587
-1.15,-1.09,-73.82,1023.00,948.00,784.00,832.00,588
0.23,0.11,-74.53,1023.00,965.00,821.00,829.00,589
0.33,0.07,-75.60,1023.00,959.00,824.00,835.00,590
0.85,0.63,-75.64,1023.00,951.00,826.00,843.00,591
1.48,1.20,-75.78,1023.00,954.00,828.00,844.00,592
3.13,2.72,-76.19,1023.00,954.00,832.00,843.00,593
6.23,5.49,-76.14,1023.00,954.00,842.00,843.00,594
10.17,9.01,-76.11,1023.00,956.00,846.00,845.00,595
15.82,14.19,-75.19,1021.00,973.00,854.00,851.00,596
23.01,20.88,-71.98,1023.00,988.00,827.00,870.00,597
32.06,28.78,-65.99,1023.00,975.00,819.00,861.00,598
42.80,38.49,-54.59,1005.00,979.00,775.00,884.00,599
54.43,48.99,-43.64,1007.00,998.00,801.00,893.00,600
64.43,56.18,-27.27,1006.00,998.00,786.00,920.00,601
72.93,59.12,-7.25,1006.00,1005.00,782.00,943.00,602
78.26,57.92,6.39,987.00,1005.00,788.00,945.00,603
82.22,57.14,14.83,984.00,1006.00,804.00,944.00,604
83.96,56.00,18.60,984.00,1006.00,817.00,907.00,605
84.50,54.95,19.82,989.00,1006.00,813.00,908.00,606
85.00,55.17,20.49,985.00,1006.00,814.00,903.00,607
84.52,55.31,19.39,985.00,1006.00,814.00,903.00,608
84.32,55.97,18.85,987.00,1006.00,815.00,901.00,609
83.38,57.04,17.16,1023.00,1006.00,816.00,899.00,610
80.84,58.81,11.46,989.00,1006.00,813.00,895.00,611
75.27,60.31,0.34,988.00,1006.00,812.00,899.00,612
64.28,58.44,-20.29,1023.00,1009.00,812.00,892.00,613
45.76,47.79,-44.97,1023.00,982.00,826.00,903.00,614
19.33,24.48,-61.50,1023.00,976.00,822.00,913.00,615
-4.59,-2.81,-69.19,1023.00,983.00,867.00,910.00,616
-12.51,-12.74,-80.03,1023.00,988.00,910.00,901.00,617
-13.28,-12.30,-77.53,1023.00,964.00,901.00,909.00,618
-12.78,-11.21,-77.68,1023.00,965.00,904.00,901.00,619
-14.04,-13.69,-81.45,1023.00,977.00,910.00,900.00,620
-14.66,-14.16,-79.82,1023.00,973.00,905.00,903.00,621
-13.47,-12.55,-78.64,1023.00,969.00,906.00,908.00,622
-13.25,-12.62,-80.61,1023.00,976.00,911.00,909.00,623
-13.68,-13.11,-80.28,1023.00,976.00,912.00,907.00,624
-13.03,-12.13,-78.81,1023.00,974.00,912.00,912.00,625
-12.60,-11.68,-79.01,1023.00,976.00,913.00,848.00,626
-12.97,-12.24,-79.47,1023.00,977.00,913.00,854.00,627
-12.99,-12.19,-78.81,1023.00,977.00,914.00,864.00,628
-12.40,-11.52,-78.37,1023.00,978.00,920.00,858.00,629
-11.91,-11.19,-78.79,1023.00,981.00,926.00,860.00,630
-11.79,-11.17,-78.72,1023.00,998.00,925.00,868.00,631
-5.92,1.05,0.15,1023.00,1023.00,1023.00,1023.00,632
-5.79,1.03,0.07,1023.00,1023.00,1023.00,1023.00,633
-5.45,0.98,-0.20,1023.00,1023.00,1023.00,1023.00,634
-4.66,1.17,-1.06,1023.00,1023.00,1023.00,1023.00,635
-3.73,1.74,-3.24,1023.00,1023.00,1023.00,1023.00,636
-2.71,2.33,-7.41,1023.00,1023.00,1023.00,1023.00,637
-1.30,3.55,-13.52,1023.00,1021.00,1020.00,1020.00,638
0.90,4.96,-21.77,1023.00,1023.00,1023.00,1023.00,639
3.73,6.47,-31.42,1023.00,1023.00,1020.00,995.00,640
7.07,13.94,-44.29,1023.00,1023.00,1023.00,1015.00,641
9.70,10.06,-51.36,1023.00,985.00,912.00,935.00,642
10.83,10.24,-56.55,1023.00,948.00,796.00,878.00,643
12.29,11.11,-60.31,1023.00,919.00,709.00,863.00,644
13.72,11.99,-64.59,1023.00,947.00,680.00,859.00,645
14.24,12.42,-67.42,984.00,946.00,647.00,823.00,646
15.11,13.21,-69.14,980.00,975.00,633.00,801.00,647
15.57,13.36,-70.42,961.00,985.00,617.00,792.00,648
15.78,13.53,-71.04,951.00,949.00,630.00,811.00,649
15.88,13.72,-71.33,981.00,920.00,647.00,819.00,650
15.62,13.41,-71.92,948.00,939.00,660.00,812.00,651
15.31,12.84,-72.41,949.00,945.00,658.00,830.00,652
13.97,11.74,-72.41,946.00,923.00,644.00,812.00,653
12.34,10.06,-71.92,935.00,921.00,720.00,809.00,654
10.86,7.96,-70.94,963.00,928.00,773.00,834.00,655
11.45,8.61,-70.76,940.00,929.00,741.00,820.00,656
11.76,8.70,-70.67,974.00,956.00,736.00,853.00,657
11.56,8.54,-70.36,983.00,983.00,767.00,848.00,658
11.84,8.78,-70.04,961.00,983.00,777.00,842.00,659
12.30,9.34,-70.23,963.00,985.00,773.00,844.00,660
13.63,10.81,-70.35,962.00,985.00,777.00,848.00,661
15.95,13.16,-69.91,965.00,985.00,777.00,854.00,662
19.12,16.31,-69.26,971.00,998.00,776.00,853.00,663
24.10,21.10,-67.28,1008.00,984.00,778.00,865.00,664
31.44,28.32,-61.95,990.00,971.00,778.00,892.00,665
39.97,36.39,-54.70,975.00,973.00,773.00,935.00,666
51.54,47.55,-40.77,1002.00,974.00,770.00,947.00,667
62.87,55.92,-20.19,1010.00,975.00,766.00,975.00,668
72.82,58.75,3.31,1012.00,981.00,765.00,984.00,669
79.58,57.47,19.13,1023.00,983.00,773.00,993.00,670
83.03,55.69,25.63,1003.00,986.00,775.00,991.00,671
85.54,54.17,29.83,989.00,985.00,780.00,993.00,672
86.36,52.98,31.03,995.00,1004.00,782.00,982.00,673
86.70,52.42,31.18,1018.00,1005.00,785.00,983.00,674
86.89,52.53,30.94,1018.00,1005.00,793.00,988.00,675
86.27,53.42,29.36,1018.00,1005.00,797.00,992.00,676
85.36,54.84,27.44,1018.00,1012.00,797.00,1004.00,677
82.62,57.40,21.70,1017.00,1013.00,797.00,999.00,678
75.51,60.04,5.51,1023.00,999.00,799.00,992.00,679
64.23,58.79,-18.31,1023.00,999.00,802.00,977.00,680
48.40,50.21,-43.49,1018.00,998.00,816.00,1010.00,681
27.06,30.69,-65.07,1019.00,972.00,830.00,974.00,682
3.03,4.02,-81.04,1019.00,975.00,850.00,980.00,683
-12.95,-167.07,-91.41,1017.00,993.00,897.00,970.00,684
-15.73,-15.71,-86.36,1019.00,982.00,894.00,975.00,685
-15.33,-14.99,-84.46,1020.00,991.00,887.00,973.00,686
-15.75,-15.71,-88.09,1019.00,972.00,892.00,977.00,687
-16.70,-16.71,-88.16,1020.00,973.00,905.00,980.00,688
-15.96,-15.86,-85.47,1019.00,972.00,926.00,981.00,689
-15.36,-15.23,-85.84,1019.00,973.00,940.00,973.00,690
-15.72,-15.69,-87.15,1020.00,972.00,943.00,982.00,691
-15.95,-15.92,-87.00,1019.00,973.00,951.00,983.00,692
-15.49,-15.44,-87.14,1020.00,977.00,949.00,983.00,693
-15.35,-15.32,-87.80,1020.00,984.00,961.00,980.00,694
-15.99,-15.99,-88.19,1020.00,993.00,967.00,980.00,695
-15.73,-15.71,-88.21,1021.00,993.00,966.00,984.00,696
-14.30,-14.30,-88.53,1021.00,992.00,964.00,985.00,697
-13.13,-13.16,-88.31,1023.00,980.00,962.00,997.00,698
-11.98,-12.02,-87.64,1023.00,978.00,959.00,989.00,699
-9.23,-9.31,-86.58,1023.00,978.00,965.00,987.00,700
-6.05,-6.17,-85.87,1023.00,981.00,964.00,998.00,701
-5.48,0.09,-1.41,1023.00,1023.00,1023.00,1023.00,702
-5.44,0.12,-1.36,1023.00,1023.00,1023.00,1023.00,703
-5.38,0.15,-1.33,1023.00,1023.00,1023.00,1023.00,704
-5.22,0.22,-1.43,1023.00,1023.00,1023.00,1023.00,705
-4.73,0.43,-1.74,1023.00,1023.00,1023.00,1023.00,706
-4.00,0.80,-2.66,1023.00,1023.00,1023.00,1023.00,707
-3.33,1.33,-4.63,1023.00,1023.00,1023.00,1023.00,708
-2.32,2.06,-8.03,1023.00,1020.00,1021.00,1020.00,709
-0.72,2.94,-13.52,1023.00,1023.00,1023.00,1023.00,710
1.25,3.56,-20.61,1023.00,1023.00,1023.00,1023.00,711
3.77,4.86,-29.01,1023.00,1021.00,1021.00,1020.00,712
6.65,6.75,-38.29,1023.00,998.00,1000.00,1002.00,713
